name,timestamp,value,__name__,container,created_by_kind,created_by_name,host_ip,host_network,instance,job,namespace,node,pod,pod_ip,priority_class,uid
kube_pod_info,1753847272,1,kube_pod_info,kube-rbac-proxy-main,DaemonSet,node-exporter,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,node-exporter-lx42k,192.168.49.2,system-cluster-critical,7a65ed82-f249-41d2-9ad1-b60e0dc1e177
kube_pod_info,1753847302,1,kube_pod_info,kube-rbac-proxy-main,DaemonSet,node-exporter,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,node-exporter-lx42k,192.168.49.2,system-cluster-critical,7a65ed82-f249-41d2-9ad1-b60e0dc1e177
kube_pod_info,1753847332,1,kube_pod_info,kube-rbac-proxy-main,DaemonSet,node-exporter,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,node-exporter-lx42k,192.168.49.2,system-cluster-critical,7a65ed82-f249-41d2-9ad1-b60e0dc1e177
kube_pod_info,1753847362,1,kube_pod_info,kube-rbac-proxy-main,DaemonSet,node-exporter,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,node-exporter-lx42k,192.168.49.2,system-cluster-critical,7a65ed82-f249-41d2-9ad1-b60e0dc1e177
kube_pod_info,1753847392,1,kube_pod_info,kube-rbac-proxy-main,DaemonSet,node-exporter,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,node-exporter-lx42k,192.168.49.2,system-cluster-critical,7a65ed82-f249-41d2-9ad1-b60e0dc1e177
kube_pod_info,1753847422,1,kube_pod_info,kube-rbac-proxy-main,DaemonSet,node-exporter,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,node-exporter-lx42k,192.168.49.2,system-cluster-critical,7a65ed82-f249-41d2-9ad1-b60e0dc1e177
kube_pod_info,1753847452,1,kube_pod_info,kube-rbac-proxy-main,DaemonSet,node-exporter,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,node-exporter-lx42k,192.168.49.2,system-cluster-critical,7a65ed82-f249-41d2-9ad1-b60e0dc1e177
kube_pod_info,1753847092,1,kube_pod_info,kube-rbac-proxy-main,DaemonSet,node-exporter,,true,10.244.0.5:8443,kube-state-metrics,monitoring,ip-172-16-16-126.ec2.internal,node-exporter-j4rqr,,system-cluster-critical,7e6d615a-5738-4b8d-a5b4-8d7c537073b8
kube_pod_info,1753847122,1,kube_pod_info,kube-rbac-proxy-main,DaemonSet,node-exporter,,true,10.244.0.5:8443,kube-state-metrics,monitoring,ip-172-16-16-126.ec2.internal,node-exporter-j4rqr,,system-cluster-critical,7e6d615a-5738-4b8d-a5b4-8d7c537073b8
kube_pod_info,1753847152,1,kube_pod_info,kube-rbac-proxy-main,DaemonSet,node-exporter,,true,10.244.0.5:8443,kube-state-metrics,monitoring,ip-172-16-16-126.ec2.internal,node-exporter-j4rqr,,system-cluster-critical,7e6d615a-5738-4b8d-a5b4-8d7c537073b8
kube_pod_info,1753847182,1,kube_pod_info,kube-rbac-proxy-main,DaemonSet,node-exporter,,true,10.244.0.5:8443,kube-state-metrics,monitoring,ip-172-16-16-126.ec2.internal,node-exporter-j4rqr,,system-cluster-critical,7e6d615a-5738-4b8d-a5b4-8d7c537073b8
kube_pod_info,1753847212,1,kube_pod_info,kube-rbac-proxy-main,DaemonSet,node-exporter,,true,10.244.0.5:8443,kube-state-metrics,monitoring,ip-172-16-16-126.ec2.internal,node-exporter-j4rqr,,system-cluster-critical,7e6d615a-5738-4b8d-a5b4-8d7c537073b8
kube_pod_info,1753847242,1,kube_pod_info,kube-rbac-proxy-main,DaemonSet,node-exporter,,true,10.244.0.5:8443,kube-state-metrics,monitoring,ip-172-16-16-126.ec2.internal,node-exporter-j4rqr,,system-cluster-critical,7e6d615a-5738-4b8d-a5b4-8d7c537073b8
kube_pod_info,1753847272,1,kube_pod_info,kube-rbac-proxy-main,DaemonSet,node-exporter,,true,10.244.0.5:8443,kube-state-metrics,monitoring,ip-172-16-16-126.ec2.internal,node-exporter-j4rqr,,system-cluster-critical,7e6d615a-5738-4b8d-a5b4-8d7c537073b8
kube_pod_info,1753847302,1,kube_pod_info,kube-rbac-proxy-main,DaemonSet,node-exporter,,true,10.244.0.5:8443,kube-state-metrics,monitoring,ip-172-16-16-126.ec2.internal,node-exporter-j4rqr,,system-cluster-critical,7e6d615a-5738-4b8d-a5b4-8d7c537073b8
kube_pod_info,1753847332,1,kube_pod_info,kube-rbac-proxy-main,DaemonSet,node-exporter,,true,10.244.0.5:8443,kube-state-metrics,monitoring,ip-172-16-16-126.ec2.internal,node-exporter-j4rqr,,system-cluster-critical,7e6d615a-5738-4b8d-a5b4-8d7c537073b8
kube_pod_info,1753847362,1,kube_pod_info,kube-rbac-proxy-main,DaemonSet,node-exporter,,true,10.244.0.5:8443,kube-state-metrics,monitoring,ip-172-16-16-126.ec2.internal,node-exporter-j4rqr,,system-cluster-critical,7e6d615a-5738-4b8d-a5b4-8d7c537073b8
kube_pod_info,1753847392,1,kube_pod_info,kube-rbac-proxy-main,DaemonSet,node-exporter,,true,10.244.0.5:8443,kube-state-metrics,monitoring,ip-172-16-16-126.ec2.internal,node-exporter-j4rqr,,system-cluster-critical,7e6d615a-5738-4b8d-a5b4-8d7c537073b8
kube_pod_info,1753847422,1,kube_pod_info,kube-rbac-proxy-main,DaemonSet,node-exporter,,true,10.244.0.5:8443,kube-state-metrics,monitoring,ip-172-16-16-126.ec2.internal,node-exporter-j4rqr,,system-cluster-critical,7e6d615a-5738-4b8d-a5b4-8d7c537073b8
kube_pod_info,1753847452,1,kube_pod_info,kube-rbac-proxy-main,DaemonSet,node-exporter,,true,10.244.0.5:8443,kube-state-metrics,monitoring,ip-172-16-16-126.ec2.internal,node-exporter-j4rqr,,system-cluster-critical,7e6d615a-5738-4b8d-a5b4-8d7c537073b8
kube_pod_info,1753847092,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,etcd-minikube,192.168.49.2,system-node-critical,42b8db58-38c5-4af0-8dfe-916ed00ec608
kube_pod_info,1753847122,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,etcd-minikube,192.168.49.2,system-node-critical,42b8db58-38c5-4af0-8dfe-916ed00ec608
kube_pod_info,1753847152,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,etcd-minikube,192.168.49.2,system-node-critical,42b8db58-38c5-4af0-8dfe-916ed00ec608
kube_pod_info,1753847182,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,etcd-minikube,192.168.49.2,system-node-critical,42b8db58-38c5-4af0-8dfe-916ed00ec608
kube_pod_info,1753847212,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,etcd-minikube,192.168.49.2,system-node-critical,42b8db58-38c5-4af0-8dfe-916ed00ec608
kube_pod_info,1753847242,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,etcd-minikube,192.168.49.2,system-node-critical,42b8db58-38c5-4af0-8dfe-916ed00ec608
kube_pod_info,1753847272,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,etcd-minikube,192.168.49.2,system-node-critical,42b8db58-38c5-4af0-8dfe-916ed00ec608
kube_pod_info,1753847302,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,etcd-minikube,192.168.49.2,system-node-critical,42b8db58-38c5-4af0-8dfe-916ed00ec608
kube_pod_info,1753847332,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,etcd-minikube,192.168.49.2,system-node-critical,42b8db58-38c5-4af0-8dfe-916ed00ec608
kube_pod_info,1753847362,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,etcd-minikube,192.168.49.2,system-node-critical,42b8db58-38c5-4af0-8dfe-916ed00ec608
