name,timestamp,value,__name__,container,instance,job,namespace,owner_is_controller,owner_kind,owner_name,pod,uid
kube_pod_owner,1753847204,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-bshvf,3fa84667-5f28-4004-911e-a56dcdc6b208
kube_pod_owner,1753847234,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-bshvf,3fa84667-5f28-4004-911e-a56dcdc6b208
kube_pod_owner,1753847264,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-bshvf,3fa84667-5f28-4004-911e-a56dcdc6b208
kube_pod_owner,1753847294,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-bshvf,3fa84667-5f28-4004-911e-a56dcdc6b208
kube_pod_owner,1753847324,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-bshvf,3fa84667-5f28-4004-911e-a56dcdc6b208
kube_pod_owner,1753847354,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-bshvf,3fa84667-5f28-4004-911e-a56dcdc6b208
kube_pod_owner,1753847384,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-bshvf,3fa84667-5f28-4004-911e-a56dcdc6b208
kube_pod_owner,1753847024,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_owner,1753847084,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_owner,1753847114,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_owner,1753847144,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_owner,1753847174,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_owner,1753847204,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_owner,1753847234,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_owner,1753847264,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_owner,1753847294,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_owner,1753847324,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_owner,1753847354,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_owner,1753847384,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_owner,1753847024,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_owner,1753847084,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_owner,1753847114,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_owner,1753847144,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_owner,1753847174,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_owner,1753847204,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_owner,1753847234,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_owner,1753847264,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_owner,1753847294,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_owner,1753847324,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_owner,1753847354,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_owner,1753847384,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_owner,1753847024,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_owner,1753847084,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_owner,1753847114,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_owner,1753847144,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_owner,1753847174,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_owner,1753847204,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_owner,1753847234,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_owner,1753847264,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_owner,1753847294,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_owner,1753847324,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_owner,1753847354,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_owner,1753847384,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_owner,1753847024,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_owner,1753847084,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_owner,1753847114,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_owner,1753847144,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_owner,1753847174,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_owner,1753847204,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_owner,1753847234,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_owner,1753847264,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_owner,1753847294,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_owner,1753847324,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_owner,1753847354,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_owner,1753847384,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_owner,1753847024,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-gtxvc,42568a50-95d8-47ac-b146-d9b1a11bf5f6
kube_pod_owner,1753847084,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-gtxvc,42568a50-95d8-47ac-b146-d9b1a11bf5f6
kube_pod_owner,1753847114,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-gtxvc,42568a50-95d8-47ac-b146-d9b1a11bf5f6
kube_pod_owner,1753847144,1,kube_pod_owner,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,true,ReplicaSet,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-gtxvc,42568a50-95d8-47ac-b146-d9b1a11bf5f6
