name,timestamp,value,__name__,container,instance,job,namespace,phase,pod,uid
kube_pod_status_phase,1753847091,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-98tgl,42148726-89f7-40b4-94b8-a1c4a18bcc9d
kube_pod_status_phase,1753847121,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-98tgl,42148726-89f7-40b4-94b8-a1c4a18bcc9d
kube_pod_status_phase,1753847151,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-98tgl,42148726-89f7-40b4-94b8-a1c4a18bcc9d
kube_pod_status_phase,1753847181,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-98tgl,42148726-89f7-40b4-94b8-a1c4a18bcc9d
kube_pod_status_phase,1753847211,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-98tgl,42148726-89f7-40b4-94b8-a1c4a18bcc9d
kube_pod_status_phase,1753847241,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-98tgl,42148726-89f7-40b4-94b8-a1c4a18bcc9d
kube_pod_status_phase,1753847271,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-98tgl,42148726-89f7-40b4-94b8-a1c4a18bcc9d
kube_pod_status_phase,1753847301,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-98tgl,42148726-89f7-40b4-94b8-a1c4a18bcc9d
kube_pod_status_phase,1753847331,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-98tgl,42148726-89f7-40b4-94b8-a1c4a18bcc9d
kube_pod_status_phase,1753847361,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-98tgl,42148726-89f7-40b4-94b8-a1c4a18bcc9d
kube_pod_status_phase,1753847391,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-98tgl,42148726-89f7-40b4-94b8-a1c4a18bcc9d
kube_pod_status_phase,1753847421,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-98tgl,42148726-89f7-40b4-94b8-a1c4a18bcc9d
kube_pod_status_phase,1753847451,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-98tgl,42148726-89f7-40b4-94b8-a1c4a18bcc9d
kube_pod_status_phase,1753847091,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-bshvf,3fa84667-5f28-4004-911e-a56dcdc6b208
kube_pod_status_phase,1753847121,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-bshvf,3fa84667-5f28-4004-911e-a56dcdc6b208
kube_pod_status_phase,1753847151,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-bshvf,3fa84667-5f28-4004-911e-a56dcdc6b208
kube_pod_status_phase,1753847181,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-bshvf,3fa84667-5f28-4004-911e-a56dcdc6b208
kube_pod_status_phase,1753847211,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-bshvf,3fa84667-5f28-4004-911e-a56dcdc6b208
kube_pod_status_phase,1753847241,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-bshvf,3fa84667-5f28-4004-911e-a56dcdc6b208
kube_pod_status_phase,1753847271,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-bshvf,3fa84667-5f28-4004-911e-a56dcdc6b208
kube_pod_status_phase,1753847301,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-bshvf,3fa84667-5f28-4004-911e-a56dcdc6b208
kube_pod_status_phase,1753847331,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-bshvf,3fa84667-5f28-4004-911e-a56dcdc6b208
kube_pod_status_phase,1753847361,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-bshvf,3fa84667-5f28-4004-911e-a56dcdc6b208
kube_pod_status_phase,1753847391,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-bshvf,3fa84667-5f28-4004-911e-a56dcdc6b208
kube_pod_status_phase,1753847421,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-bshvf,3fa84667-5f28-4004-911e-a56dcdc6b208
kube_pod_status_phase,1753847451,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-bshvf,3fa84667-5f28-4004-911e-a56dcdc6b208
kube_pod_status_phase,1753847091,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_status_phase,1753847121,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_status_phase,1753847151,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_status_phase,1753847181,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_status_phase,1753847211,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_status_phase,1753847241,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_status_phase,1753847271,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_status_phase,1753847301,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_status_phase,1753847331,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_status_phase,1753847361,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_status_phase,1753847391,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_status_phase,1753847421,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_status_phase,1753847451,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-dc7h7,9a35efdf-1ef2-4ad2-b984-ec3a4e3d3b62
kube_pod_status_phase,1753847091,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_status_phase,1753847121,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_status_phase,1753847151,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_status_phase,1753847181,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_status_phase,1753847211,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_status_phase,1753847241,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_status_phase,1753847271,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_status_phase,1753847301,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_status_phase,1753847331,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_status_phase,1753847361,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_status_phase,1753847391,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_status_phase,1753847421,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_status_phase,1753847451,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fcrzk,ec13cb9f-8e3f-4b7e-814f-f85569430ee5
kube_pod_status_phase,1753847091,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_status_phase,1753847121,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_status_phase,1753847151,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_status_phase,1753847181,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_status_phase,1753847211,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_status_phase,1753847241,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_status_phase,1753847271,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_status_phase,1753847301,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_status_phase,1753847331,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_status_phase,1753847361,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_status_phase,1753847391,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_status_phase,1753847421,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_status_phase,1753847451,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fjsxt,8c0a2889-58a5-4205-8507-2ca13fdf0d04
kube_pod_status_phase,1753847091,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_status_phase,1753847121,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_status_phase,1753847151,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_status_phase,1753847181,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_status_phase,1753847211,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_status_phase,1753847241,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_status_phase,1753847271,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_status_phase,1753847301,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_status_phase,1753847331,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_status_phase,1753847361,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_status_phase,1753847391,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_status_phase,1753847421,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_status_phase,1753847451,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-fm6xh,50d72a93-d618-434c-8f23-658dc02d25ec
kube_pod_status_phase,1753847091,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-gtxvc,42568a50-95d8-47ac-b146-d9b1a11bf5f6
kube_pod_status_phase,1753847121,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-gtxvc,42568a50-95d8-47ac-b146-d9b1a11bf5f6
kube_pod_status_phase,1753847151,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-gtxvc,42568a50-95d8-47ac-b146-d9b1a11bf5f6
kube_pod_status_phase,1753847181,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-gtxvc,42568a50-95d8-47ac-b146-d9b1a11bf5f6
kube_pod_status_phase,1753847211,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-gtxvc,42568a50-95d8-47ac-b146-d9b1a11bf5f6
kube_pod_status_phase,1753847241,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-gtxvc,42568a50-95d8-47ac-b146-d9b1a11bf5f6
kube_pod_status_phase,1753847271,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-gtxvc,42568a50-95d8-47ac-b146-d9b1a11bf5f6
kube_pod_status_phase,1753847301,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-gtxvc,42568a50-95d8-47ac-b146-d9b1a11bf5f6
kube_pod_status_phase,1753847331,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-gtxvc,42568a50-95d8-47ac-b146-d9b1a11bf5f6
kube_pod_status_phase,1753847361,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-gtxvc,42568a50-95d8-47ac-b146-d9b1a11bf5f6
kube_pod_status_phase,1753847391,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-gtxvc,42568a50-95d8-47ac-b146-d9b1a11bf5f6
kube_pod_status_phase,1753847421,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-gtxvc,42568a50-95d8-47ac-b146-d9b1a11bf5f6
kube_pod_status_phase,1753847451,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-gtxvc,42568a50-95d8-47ac-b146-d9b1a11bf5f6
kube_pod_status_phase,1753847091,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-r8d7w,3e316748-c339-4c68-82df-c9e77d8dfe1e
kube_pod_status_phase,1753847121,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-r8d7w,3e316748-c339-4c68-82df-c9e77d8dfe1e
kube_pod_status_phase,1753847151,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-r8d7w,3e316748-c339-4c68-82df-c9e77d8dfe1e
kube_pod_status_phase,1753847181,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-r8d7w,3e316748-c339-4c68-82df-c9e77d8dfe1e
kube_pod_status_phase,1753847211,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-r8d7w,3e316748-c339-4c68-82df-c9e77d8dfe1e
kube_pod_status_phase,1753847241,0,kube_pod_status_phase,kube-rbac-proxy-main,10.244.0.5:8443,kube-state-metrics,experiment-tcc,Failed,otel-o11y-ob3-af-beta-opentelemetry-collector-7fcb89d8d8-r8d7w,3e316748-c339-4c68-82df-c9e77d8dfe1e
