name,timestamp,value,__name__,container,instance,job,namespace,node,pod,resource,uid,unit
kube_pod_container_resource_requests,1753847267,104857600,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,3cf649ac-a7fd-4267-9f78-38f565700056,byte
kube_pod_container_resource_requests,1753847297,104857600,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,3cf649ac-a7fd-4267-9f78-38f565700056,byte
kube_pod_container_resource_requests,1753847327,104857600,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,3cf649ac-a7fd-4267-9f78-38f565700056,byte
kube_pod_container_resource_requests,1753847357,104857600,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,3cf649ac-a7fd-4267-9f78-38f565700056,byte
kube_pod_container_resource_requests,1753847387,104857600,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,3cf649ac-a7fd-4267-9f78-38f565700056,byte
kube_pod_container_resource_requests,1753847417,104857600,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,3cf649ac-a7fd-4267-9f78-38f565700056,byte
kube_pod_container_resource_requests,1753847447,104857600,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,3cf649ac-a7fd-4267-9f78-38f565700056,byte
kube_pod_container_resource_requests,1753847087,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,cpu,987847af-ce37-4c47-81b8-3dab90290822,core
kube_pod_container_resource_requests,1753847117,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,cpu,987847af-ce37-4c47-81b8-3dab90290822,core
kube_pod_container_resource_requests,1753847147,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,cpu,987847af-ce37-4c47-81b8-3dab90290822,core
kube_pod_container_resource_requests,1753847177,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,cpu,987847af-ce37-4c47-81b8-3dab90290822,core
kube_pod_container_resource_requests,1753847207,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,cpu,987847af-ce37-4c47-81b8-3dab90290822,core
kube_pod_container_resource_requests,1753847237,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,cpu,987847af-ce37-4c47-81b8-3dab90290822,core
kube_pod_container_resource_requests,1753847267,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,cpu,987847af-ce37-4c47-81b8-3dab90290822,core
kube_pod_container_resource_requests,1753847297,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,cpu,987847af-ce37-4c47-81b8-3dab90290822,core
kube_pod_container_resource_requests,1753847327,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,cpu,987847af-ce37-4c47-81b8-3dab90290822,core
kube_pod_container_resource_requests,1753847357,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,cpu,987847af-ce37-4c47-81b8-3dab90290822,core
kube_pod_container_resource_requests,1753847387,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,cpu,987847af-ce37-4c47-81b8-3dab90290822,core
kube_pod_container_resource_requests,1753847417,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,cpu,987847af-ce37-4c47-81b8-3dab90290822,core
kube_pod_container_resource_requests,1753847447,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,cpu,987847af-ce37-4c47-81b8-3dab90290822,core
kube_pod_container_resource_requests,1753847087,104857600,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,memory,987847af-ce37-4c47-81b8-3dab90290822,byte
kube_pod_container_resource_requests,1753847117,104857600,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,memory,987847af-ce37-4c47-81b8-3dab90290822,byte
kube_pod_container_resource_requests,1753847147,104857600,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,memory,987847af-ce37-4c47-81b8-3dab90290822,byte
kube_pod_container_resource_requests,1753847177,104857600,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,memory,987847af-ce37-4c47-81b8-3dab90290822,byte
kube_pod_container_resource_requests,1753847207,104857600,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,memory,987847af-ce37-4c47-81b8-3dab90290822,byte
kube_pod_container_resource_requests,1753847237,104857600,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,memory,987847af-ce37-4c47-81b8-3dab90290822,byte
kube_pod_container_resource_requests,1753847267,104857600,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,memory,987847af-ce37-4c47-81b8-3dab90290822,byte
kube_pod_container_resource_requests,1753847297,104857600,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,memory,987847af-ce37-4c47-81b8-3dab90290822,byte
kube_pod_container_resource_requests,1753847327,104857600,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,memory,987847af-ce37-4c47-81b8-3dab90290822,byte
kube_pod_container_resource_requests,1753847357,104857600,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,memory,987847af-ce37-4c47-81b8-3dab90290822,byte
kube_pod_container_resource_requests,1753847387,104857600,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,memory,987847af-ce37-4c47-81b8-3dab90290822,byte
kube_pod_container_resource_requests,1753847417,104857600,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,memory,987847af-ce37-4c47-81b8-3dab90290822,byte
kube_pod_container_resource_requests,1753847447,104857600,kube_pod_container_resource_requests,alertmanager,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-2,memory,987847af-ce37-4c47-81b8-3dab90290822,byte
kube_pod_container_resource_requests,1753847087,0.01,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,cpu,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,core
kube_pod_container_resource_requests,1753847117,0.01,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,cpu,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,core
kube_pod_container_resource_requests,1753847147,0.01,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,cpu,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,core
kube_pod_container_resource_requests,1753847177,0.01,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,cpu,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,core
kube_pod_container_resource_requests,1753847207,0.01,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,cpu,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,core
kube_pod_container_resource_requests,1753847237,0.01,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,cpu,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,core
kube_pod_container_resource_requests,1753847267,0.01,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,cpu,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,core
kube_pod_container_resource_requests,1753847297,0.01,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,cpu,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,core
kube_pod_container_resource_requests,1753847327,0.01,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,cpu,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,core
kube_pod_container_resource_requests,1753847357,0.01,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,cpu,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,core
kube_pod_container_resource_requests,1753847387,0.01,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,cpu,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,core
kube_pod_container_resource_requests,1753847417,0.01,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,cpu,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,core
kube_pod_container_resource_requests,1753847447,0.01,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,cpu,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,core
kube_pod_container_resource_requests,1753847087,20971520,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,memory,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,byte
kube_pod_container_resource_requests,1753847117,20971520,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,memory,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,byte
kube_pod_container_resource_requests,1753847147,20971520,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,memory,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,byte
kube_pod_container_resource_requests,1753847177,20971520,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,memory,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,byte
kube_pod_container_resource_requests,1753847207,20971520,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,memory,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,byte
kube_pod_container_resource_requests,1753847237,20971520,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,memory,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,byte
kube_pod_container_resource_requests,1753847267,20971520,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,memory,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,byte
kube_pod_container_resource_requests,1753847297,20971520,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,memory,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,byte
kube_pod_container_resource_requests,1753847327,20971520,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,memory,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,byte
kube_pod_container_resource_requests,1753847357,20971520,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,memory,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,byte
kube_pod_container_resource_requests,1753847387,20971520,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,memory,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,byte
kube_pod_container_resource_requests,1753847417,20971520,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,memory,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,byte
kube_pod_container_resource_requests,1753847447,20971520,kube_pod_container_resource_requests,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,blackbox-exporter-69bdcc6fc7-4t7bg,memory,8f3194f4-b6e0-4a8f-9bd4-2737f44584dd,byte
kube_pod_container_resource_requests,1753847087,0.01,kube_pod_container_resource_requests,config-reloader,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-0,cpu,461abfe7-0399-4b23-8116-4b6c4da75656,core
kube_pod_container_resource_requests,1753847117,0.01,kube_pod_container_resource_requests,config-reloader,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-0,cpu,461abfe7-0399-4b23-8116-4b6c4da75656,core
kube_pod_container_resource_requests,1753847147,0.01,kube_pod_container_resource_requests,config-reloader,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-0,cpu,461abfe7-0399-4b23-8116-4b6c4da75656,core
kube_pod_container_resource_requests,1753847177,0.01,kube_pod_container_resource_requests,config-reloader,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-0,cpu,461abfe7-0399-4b23-8116-4b6c4da75656,core
kube_pod_container_resource_requests,1753847207,0.01,kube_pod_container_resource_requests,config-reloader,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-0,cpu,461abfe7-0399-4b23-8116-4b6c4da75656,core
kube_pod_container_resource_requests,1753847237,0.01,kube_pod_container_resource_requests,config-reloader,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-0,cpu,461abfe7-0399-4b23-8116-4b6c4da75656,core
kube_pod_container_resource_requests,1753847267,0.01,kube_pod_container_resource_requests,config-reloader,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-0,cpu,461abfe7-0399-4b23-8116-4b6c4da75656,core
kube_pod_container_resource_requests,1753847297,0.01,kube_pod_container_resource_requests,config-reloader,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-0,cpu,461abfe7-0399-4b23-8116-4b6c4da75656,core
kube_pod_container_resource_requests,1753847327,0.01,kube_pod_container_resource_requests,config-reloader,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-0,cpu,461abfe7-0399-4b23-8116-4b6c4da75656,core
kube_pod_container_resource_requests,1753847357,0.01,kube_pod_container_resource_requests,config-reloader,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-0,cpu,461abfe7-0399-4b23-8116-4b6c4da75656,core
kube_pod_container_resource_requests,1753847387,0.01,kube_pod_container_resource_requests,config-reloader,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-0,cpu,461abfe7-0399-4b23-8116-4b6c4da75656,core
kube_pod_container_resource_requests,1753847417,0.01,kube_pod_container_resource_requests,config-reloader,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-0,cpu,461abfe7-0399-4b23-8116-4b6c4da75656,core
kube_pod_container_resource_requests,1753847447,0.01,kube_pod_container_resource_requests,config-reloader,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-0,cpu,461abfe7-0399-4b23-8116-4b6c4da75656,core
kube_pod_container_resource_requests,1753847087,52428800,kube_pod_container_resource_requests,config-reloader,10.244.0.5:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-0,memory,461abfe7-0399-4b23-8116-4b6c4da75656,byte
