name,timestamp,value,__name__,cpu,endpoint,id,instance,job,metrics_path,node,service
container_cpu_usage_seconds_total,1753847419,0.6157375,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/pod5a66d518-ac5f-46d5-824b-3e16bbb50a30/d1c990802f015c8c433f9fa685416238e01a1183f24a87af6ded87255313272d,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847209,0.7076294,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/pod5a66d518-ac5f-46d5-824b-3e16bbb50a30/e4999f73a45e16d37d3e78682f78e1a815034a8559cacb19187aabbeba5de77e,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847089,3.037663,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/pod69a45491-410c-4942-9e50-239bb38fc943,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847149,4.5442945,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/pod69a45491-410c-4942-9e50-239bb38fc943,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847209,6.8647786,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/pod69a45491-410c-4942-9e50-239bb38fc943,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847419,12.7134089,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/pod69a45491-410c-4942-9e50-239bb38fc943,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847089,0.0186773,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/pod69a45491-410c-4942-9e50-239bb38fc943/03c247e5fcaf4419a69d066f7b7618b08a52529cdd12e53446ce913f9658a196,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847149,0.0186773,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/pod69a45491-410c-4942-9e50-239bb38fc943/03c247e5fcaf4419a69d066f7b7618b08a52529cdd12e53446ce913f9658a196,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847209,0.0186773,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/pod69a45491-410c-4942-9e50-239bb38fc943/03c247e5fcaf4419a69d066f7b7618b08a52529cdd12e53446ce913f9658a196,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847419,0.0186773,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/pod69a45491-410c-4942-9e50-239bb38fc943/03c247e5fcaf4419a69d066f7b7618b08a52529cdd12e53446ce913f9658a196,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847089,3.0433286,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/pod69a45491-410c-4942-9e50-239bb38fc943/e2a44b298137c95db11bf31df895c5462c1f4bfc49df551648f1ad06dc055c01,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847149,4.5071293,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/pod69a45491-410c-4942-9e50-239bb38fc943/e2a44b298137c95db11bf31df895c5462c1f4bfc49df551648f1ad06dc055c01,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847209,5.9409649,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/pod69a45491-410c-4942-9e50-239bb38fc943/e2a44b298137c95db11bf31df895c5462c1f4bfc49df551648f1ad06dc055c01,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847419,12.8773297,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/pod69a45491-410c-4942-9e50-239bb38fc943/e2a44b298137c95db11bf31df895c5462c1f4bfc49df551648f1ad06dc055c01,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847089,1.0228186,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/podae98f73a-c574-4814-9443-edeaee1ff11d,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847149,1.6951265,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/podae98f73a-c574-4814-9443-edeaee1ff11d,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847209,2.1403072,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/podae98f73a-c574-4814-9443-edeaee1ff11d,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847419,6.1260465,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/podae98f73a-c574-4814-9443-edeaee1ff11d,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847089,0.0523849,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/podae98f73a-c574-4814-9443-edeaee1ff11d/728b51c0b6d0ba356c8b9eb63bc0b81d234984bc6a013841f8c1d2bb2d85f723,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847149,0.0523849,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/podae98f73a-c574-4814-9443-edeaee1ff11d/728b51c0b6d0ba356c8b9eb63bc0b81d234984bc6a013841f8c1d2bb2d85f723,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847209,0.0523849,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/podae98f73a-c574-4814-9443-edeaee1ff11d/728b51c0b6d0ba356c8b9eb63bc0b81d234984bc6a013841f8c1d2bb2d85f723,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847419,0.0523849,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/podae98f73a-c574-4814-9443-edeaee1ff11d/728b51c0b6d0ba356c8b9eb63bc0b81d234984bc6a013841f8c1d2bb2d85f723,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847089,0.9533247,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/podae98f73a-c574-4814-9443-edeaee1ff11d/7d1641a0159978180b0e23e41818180ea0d82f20eb9dc4cecfa9c4f81a0a20a5,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847149,1.6427416,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/podae98f73a-c574-4814-9443-edeaee1ff11d/7d1641a0159978180b0e23e41818180ea0d82f20eb9dc4cecfa9c4f81a0a20a5,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847209,2.0957563,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/podae98f73a-c574-4814-9443-edeaee1ff11d/7d1641a0159978180b0e23e41818180ea0d82f20eb9dc4cecfa9c4f81a0a20a5,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847419,6.0318589,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/besteffort/podae98f73a-c574-4814-9443-edeaee1ff11d/7d1641a0159978180b0e23e41818180ea0d82f20eb9dc4cecfa9c4f81a0a20a5,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847089,197.8550706,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847149,259.353278,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847209,305.8080057,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847419,529.3325789,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847089,13.6502756,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod0378f173c980f85a71d36305bacb0ad1,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847149,18.2547804,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod0378f173c980f85a71d36305bacb0ad1,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847209,21.8237231,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod0378f173c980f85a71d36305bacb0ad1,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847419,36.5538453,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod0378f173c980f85a71d36305bacb0ad1,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847089,0.0377176,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod0378f173c980f85a71d36305bacb0ad1/0665626672a2c189034997704138eb43329447d64664e4cff9b354b836873741,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847149,0.0377176,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod0378f173c980f85a71d36305bacb0ad1/0665626672a2c189034997704138eb43329447d64664e4cff9b354b836873741,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847209,0.0377176,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod0378f173c980f85a71d36305bacb0ad1/0665626672a2c189034997704138eb43329447d64664e4cff9b354b836873741,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847419,0.0377176,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod0378f173c980f85a71d36305bacb0ad1/0665626672a2c189034997704138eb43329447d64664e4cff9b354b836873741,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847089,13.2500918,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod0378f173c980f85a71d36305bacb0ad1/fc2c55e25bcbec45671117da9f08d1cf73b949ce011ba1bd5ff5d1cf2aaa4ce2,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847149,18.167104,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod0378f173c980f85a71d36305bacb0ad1/fc2c55e25bcbec45671117da9f08d1cf73b949ce011ba1bd5ff5d1cf2aaa4ce2,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847209,21.1082411,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod0378f173c980f85a71d36305bacb0ad1/fc2c55e25bcbec45671117da9f08d1cf73b949ce011ba1bd5ff5d1cf2aaa4ce2,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847419,37.15853,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod0378f173c980f85a71d36305bacb0ad1/fc2c55e25bcbec45671117da9f08d1cf73b949ce011ba1bd5ff5d1cf2aaa4ce2,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847089,0.0619373,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod214bec1f-a057-4f98-a903-282f556348a5,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847149,0.0619373,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod214bec1f-a057-4f98-a903-282f556348a5,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847209,0.0619373,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod214bec1f-a057-4f98-a903-282f556348a5,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847419,0.0619373,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod214bec1f-a057-4f98-a903-282f556348a5,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847089,0.0619373,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod214bec1f-a057-4f98-a903-282f556348a5/62b7a946ac1986dbebda5284d7a4e06410ab9acefc2bb3b2a800e0f2d9af5646,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847149,0.0619373,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod214bec1f-a057-4f98-a903-282f556348a5/62b7a946ac1986dbebda5284d7a4e06410ab9acefc2bb3b2a800e0f2d9af5646,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847209,0.0619373,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod214bec1f-a057-4f98-a903-282f556348a5/62b7a946ac1986dbebda5284d7a4e06410ab9acefc2bb3b2a800e0f2d9af5646,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847419,0.0619373,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod214bec1f-a057-4f98-a903-282f556348a5/62b7a946ac1986dbebda5284d7a4e06410ab9acefc2bb3b2a800e0f2d9af5646,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847089,3.9173115,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod2ea9033f-3729-4577-adeb-19c5640fc7a8,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847149,4.1662026,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod2ea9033f-3729-4577-adeb-19c5640fc7a8,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847209,5.2980758,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod2ea9033f-3729-4577-adeb-19c5640fc7a8,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847419,11.5854807,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod2ea9033f-3729-4577-adeb-19c5640fc7a8,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847209,1.2025105,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod2ea9033f-3729-4577-adeb-19c5640fc7a8/62007d582b78734152a6dc81678230c70873da0c1f97d7dd03c30bcd52ace098,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847419,0.2165883,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod2ea9033f-3729-4577-adeb-19c5640fc7a8/70a75ebeb9d33effb44520b5b8b4efb7f671f2dc88d1146b00379c1dedc06033,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847089,0.0537409,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod2ea9033f-3729-4577-adeb-19c5640fc7a8/b7f434b87186cc4012599844e0812bfe4e47830b470d38d4bd9acd8637e1e75d,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847149,0.0537409,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod2ea9033f-3729-4577-adeb-19c5640fc7a8/b7f434b87186cc4012599844e0812bfe4e47830b470d38d4bd9acd8637e1e75d,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847209,0.0537409,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod2ea9033f-3729-4577-adeb-19c5640fc7a8/b7f434b87186cc4012599844e0812bfe4e47830b470d38d4bd9acd8637e1e75d,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847419,0.0537409,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod2ea9033f-3729-4577-adeb-19c5640fc7a8/b7f434b87186cc4012599844e0812bfe4e47830b470d38d4bd9acd8637e1e75d,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847089,3.8594697,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod2ea9033f-3729-4577-adeb-19c5640fc7a8/d80e61ebc51733b5ce092b85d2983490d4c82a7c85f2eace90270cc4ecd5af25,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847089,19.6285187,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod3924ef3609584191d8d09190210d2d78,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847149,23.2199904,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod3924ef3609584191d8d09190210d2d78,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847209,28.8555309,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod3924ef3609584191d8d09190210d2d78,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847419,43.7847475,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod3924ef3609584191d8d09190210d2d78,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847089,18.87192,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod3924ef3609584191d8d09190210d2d78/587ef36a3362abe5f9e43f329b8006a789d7c4903b17f172a5c775656e1919b8,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847149,24.1950385,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod3924ef3609584191d8d09190210d2d78/587ef36a3362abe5f9e43f329b8006a789d7c4903b17f172a5c775656e1919b8,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847209,27.6334862,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod3924ef3609584191d8d09190210d2d78/587ef36a3362abe5f9e43f329b8006a789d7c4903b17f172a5c775656e1919b8,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847419,43.3684639,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod3924ef3609584191d8d09190210d2d78/587ef36a3362abe5f9e43f329b8006a789d7c4903b17f172a5c775656e1919b8,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847089,0.0378381,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod3924ef3609584191d8d09190210d2d78/dd79da10a54a441dcd995598489dc26f22def73ac0214bfea98ed15523462810,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847149,0.0378381,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod3924ef3609584191d8d09190210d2d78/dd79da10a54a441dcd995598489dc26f22def73ac0214bfea98ed15523462810,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847209,0.0378381,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod3924ef3609584191d8d09190210d2d78/dd79da10a54a441dcd995598489dc26f22def73ac0214bfea98ed15523462810,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847419,0.0378381,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod3924ef3609584191d8d09190210d2d78/dd79da10a54a441dcd995598489dc26f22def73ac0214bfea98ed15523462810,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847089,3.2034445,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod3cf649ac-a7fd-4267-9f78-38f565700056,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847149,5.0085919,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod3cf649ac-a7fd-4267-9f78-38f565700056,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847209,5.8627265,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod3cf649ac-a7fd-4267-9f78-38f565700056,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847419,10.492116,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod3cf649ac-a7fd-4267-9f78-38f565700056,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847089,2.6149599,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod3cf649ac-a7fd-4267-9f78-38f565700056/20280cb72191a7c3baf8618fd143278ddd64f0397a209b285115b698476f640b,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847149,3.7730986,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod3cf649ac-a7fd-4267-9f78-38f565700056/20280cb72191a7c3baf8618fd143278ddd64f0397a209b285115b698476f640b,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
container_cpu_usage_seconds_total,1753847209,4.7212549,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/burstable/pod3cf649ac-a7fd-4267-9f78-38f565700056/20280cb72191a7c3baf8618fd143278ddd64f0397a209b285115b698476f640b,192.168.49.2:10250,kubelet,/metrics/cadvisor,minikube,kubelet
